η_к_полн,π_к_полн,η_к_полн_0,π_к_полн_0,pi_rel_error,d1_отн,c_а1_отн,с_а_отн,Hт_ср_отн,H_т1,R_ср1,D_type,N_stupeney
0.8574586939717375,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.1,0.21666666666666667,0.5,D_ср_const,74
0.8574496998559553,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.1,0.25,0.5,D_ср_const,74
0.8574480086775444,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.2,0.15,0.5,D_вт_const,36
0.8574442039133751,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.2,0.18333333333333332,0.5,D_вт_const,36
0.8574407595023809,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.2,0.21666666666666667,0.5,D_вт_const,36
0.8574376680843943,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.2,0.25,0.5,D_вт_const,36
0.8573879927719783,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.4,0.15,0.5,D_ср_const,20
0.8573866090539638,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.1,0.15,0.5,D_вт_const,61
0.8573851901976224,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.1,0.21666666666666667,0.5,D_вт_const,62
0.8573834501185142,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.1,0.18333333333333332,0.5,D_вт_const,61
0.8573825651014101,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.1,0.25,0.5,D_вт_const,62
0.8573825248484055,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.4,0.18333333333333332,0.5,D_ср_const,20
0.8573775797783446,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.4,0.21666666666666667,0.5,D_ср_const,20
0.857376713478954,18.2,0.8338097173818555,18.2,0.0,0.7,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.15,0.5,D_ср_const,17
0.8573731455019513,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.4,0.25,0.5,D_ср_const,20
0.8573652381647364,18.2,0.8338097173818555,18.2,0.0,0.7,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.18333333333333332,0.5,D_ср_const,17
0.8573546334074517,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.7,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.21666666666666667,0.5,D_ср_const,17
0.8573448531984844,18.2,0.8338097173818555,18.2,0.0,0.7,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.25,0.5,D_ср_const,17
0.8573131163986601,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.4,0.15,0.5,D_ср_const,18
0.8573067337685525,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.4,0.18333333333333332,0.5,D_ср_const,18
0.8573009062678446,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.4,0.21666666666666667,0.5,D_ср_const,18
0.8572956188517441,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.4,0.25,0.5,D_ср_const,18
0.8572326051981948,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.4,0.15,0.5,D_ср_const,16
0.8572245516924767,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.4,0.18333333333333332,0.5,D_ср_const,16
0.8572171357249551,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.4,0.21666666666666667,0.5,D_ср_const,16
0.8572103352077713,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.4,0.25,0.5,D_ср_const,16
0.8571973484788455,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.15,0.5,D_вт_const,24
0.8571934465180283,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.18333333333333332,0.5,D_вт_const,24
0.8571899140407151,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.21666666666666667,0.5,D_вт_const,24
0.857186743520939,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.25,0.5,D_вт_const,24
0.8570914922346976,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.2,0.15,0.5,D_вт_const,31
0.8570882403016619,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.2,0.18333333333333332,0.5,D_вт_const,31
0.8570852655723742,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.2,0.21666666666666667,0.5,D_вт_const,31
0.8570825618872041,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.2,0.25,0.5,D_вт_const,31
0.8570159102441167,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.1,0.21666666666666667,0.5,D_вт_const,50
0.8570136323245937,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.1,0.25,0.5,D_вт_const,50
0.8570135416129544,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.1,0.15,0.5,D_вт_const,49
0.8570108569081913,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.1,0.18333333333333332,0.5,D_вт_const,49
0.8569469261006263,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.4,0.15,0.5,D_вт_const,18
0.8569429195649468,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.4,0.18333333333333332,0.5,D_вт_const,18
0.8569392923424486,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.4,0.21666666666666667,0.5,D_вт_const,18
0.8569360367269343,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.4,0.25,0.5,D_вт_const,18
0.8568057872642474,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.15,0.5,D_вт_const,21
0.8568024357642916,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.18333333333333332,0.5,D_вт_const,21
0.8567993699061673,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.21666666666666667,0.5,D_вт_const,21
0.8567965833546572,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.25,0.5,D_вт_const,21
0.8567485920240505,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.15,0.5,D_вт_const,23
0.8567472409542042,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.2,0.15,0.5,D_вт_const,34
0.8567466002881203,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.4,0.15,0.5,D_вт_const,17
0.856743302509353,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.1,0.15,0.5,D_вт_const,67
0.856740665650914,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.18333333333333332,0.5,D_вт_const,23
0.8567395183531269,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.2,0.18333333333333332,0.5,D_вт_const,34
0.8567384494230552,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.4,0.18333333333333332,0.5,D_вт_const,17
