η_к_полн,π_к_полн,η_к_полн_0,π_к_полн_0,pi_rel_error,d1_отн,c_а1_отн,с_а_отн,Hт_ср_отн,H_т1,R_ср1,D_type,N_stupeney
0.8671418580498649,18.2,0.8338097173818555,18.2,0.0,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.158,0.5,D_вт_const,42
0.867141855125603,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.1,0.19133333333333333,0.5,D_вт_const,46
0.8671418537644249,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.15266666666666667,0.5,D_вт_const,42
0.8671418516020224,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.15,0.5,D_вт_const,42
0.8671418511130196,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.1,0.186,0.5,D_вт_const,46
0.8671418470487002,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.1,0.18066666666666664,0.5,D_вт_const,46
0.8671418429323676,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.58,0.49333333333333335,0.4766666666666666,0.1,0.1753333333333333,0.5,D_вт_const,46
0.8671418291916304,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.1,0.158,0.5,D_вт_const,46
0.86714182485103,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.1,0.15266666666666667,0.5,D_вт_const,46
0.8671418226606654,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.58,0.49333333333333335,0.4766666666666666,0.1,0.15,0.5,D_вт_const,46
0.8671417303061398,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.25,0.5,D_вт_const,44
0.8671417285783269,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.24733333333333332,0.5,D_вт_const,44
0.8671417250858936,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.242,0.5,D_вт_const,44
0.8671417133941194,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.22466666666666668,0.5,D_вт_const,44
0.8671417096907631,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.21933333333333335,0.5,D_вт_const,44
0.8671417059371631,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.214,0.5,D_вт_const,44
0.8671417021330764,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.20866666666666667,0.5,D_вт_const,44
0.8671415996004483,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.19133333333333333,0.5,D_вт_const,43
0.8671415955746206,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.186,0.5,D_вт_const,43
0.8671415914968851,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.18066666666666664,0.5,D_вт_const,43
0.8671415873669656,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.1753333333333333,0.5,D_вт_const,43
0.8671415735808745,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.158,0.5,D_вт_const,43
